Symbol,yahoo_symbol,name,etf,test_issue,source
GIL,GIL,"Gildan Activewear, Inc. Class A Sub. Vot. Common Stock",False,False,other
GIS,GIS,"General Mills, Inc. Common Stock",False,False,other
GKOS,GKOS,Glaukos Corporation Common Stock,False,False,other
GL,GL,Globe Life Inc. Common Stock,False,False,other
GLW,GLW,Corning Incorporated Common Stock,False,False,other
GM,GM,General Motors Company Common Stock,False,False,other
GME,GME,GameStop Corporation Common Stock,False,False,other
GMED,GMED,"Globus Medical, Inc. Class A Common Stock",False,False,other
GNRC,GNRC,Generac Holdlings Inc. Common Stock,False,False,other
GOLF,GOLF,Acushnet Holdings Corp. Common Stock,False,False,other
GPC,GPC,Genuine Parts Company Common Stock,False,False,other
GPGI,GPGI,"GPGI, Inc. Class A Common Stock",False,False,other
GPI,GPI,"Group 1 Automotive, Inc. Common Stock",False,False,other
GPN,GPN,Global Payments Inc. Common Stock,False,False,other
GPOR,GPOR,Gulfport Energy Corporation Common Shares,False,False,other
GRBK,GRBK,"Green Brick Partners, Inc. Common Stock",False,False,other
GRMN,GRMN,Garmin Ltd. Common Stock (Switzerland),False,False,other
GS,GS,"Goldman Sachs Group, Inc. (The) Common Stock",False,False,other
GTES,GTES,Gates Industrial Corporation Ltd. Common Shares,False,False,other
GVA,GVA,Granite Construction Incorporated Common Stock,False,False,other
GWRE,GWRE,"Guidewire Software, Inc. Common Stock",False,False,other
GWW,GWW,"W.W. Grainger, Inc. Common Stock",False,False,other
GXO,GXO,"GXO Logistics, Inc. Common Stock ",False,False,other
H,H,Hyatt Hotels Corporation Class A Common Stock,False,False,other
HAE,HAE,Haemonetics Corporation Common Stock,False,False,other
HAL,HAL,Halliburton Company Common Stock,False,False,other
HASI,HASI,"HA Sustainable Infrastructure Capital, Inc. Common Stock",False,False,other
HAYW,HAYW,"Hayward Holdings, Inc. Common Stock",False,False,other
HBM,HBM,Hudbay Minerals Inc. Ordinary Shares (Canada),False,False,other
HCA,HCA,"HCA Healthcare, Inc. Common Stock",False,False,other
HCC,HCC,"Warrior Met Coal, Inc. Common Stock",False,False,other
HD,HD,"Home Depot, Inc. (The) Common Stock",False,False,other
HDB,HDB,HDFC Bank Limited Common Stock,False,False,other
HEI,HEI,Heico Corporation Common Stock,False,False,other
HEI.A,HEI-A,Heico Corporation Common Stock,False,False,other
HESM,HESM,Hess Midstream LP Class A Representing Limited Partner Interests,False,False,other
HGTY,HGTY,"Hagerty, Inc. Class A Common Stock",False,False,other
HGV,HGV,Hilton Grand Vacations Inc. Common Stock ,False,False,other
HHH,HHH,Howard Hughes Holdings Inc. Common Stock,False,False,other
HIG,HIG,"The Hartford Insurance Group, Inc. Common Stock",False,False,other
HII,HII,"Huntington Ingalls Industries, Inc. Common Stock",False,False,other
HIMS,HIMS,"Hims & Hers Health, Inc. Class A Common Stock",False,False,other
HIW,HIW,"Highwoods Properties, Inc. Common Stock",False,False,other
HL,HL,Hecla Mining Company Common Stock,False,False,other
HLI,HLI,"Houlihan Lokey, Inc. Class A Common Stock",False,False,other
HLT,HLT,Hilton Worldwide Holdings Inc. Common Stock ,False,False,other
HMC,HMC,"Honda Motor Company, Ltd. Common Stock",False,False,other
HNGE,HNGE,"Hinge Health, Inc. Class A Common Stock",False,False,other
HNI,HNI,HNI Corporation Common Stock,False,False,other
HOMB,HOMB,"Home BancShares, Inc. Common Stock",False,False,other
HP,HP,"Helmerich & Payne, Inc. Common Stock",False,False,other
HPE,HPE,Hewlett Packard Enterprise Company Common Stock,False,False,other
HPQ,HPQ,HP Inc. Common Stock,False,False,other
HRB,HRB,"H&R Block, Inc. Common Stock",False,False,other
HRI,HRI,Herc Holdings Inc. Common Stock ,False,False,other
HRL,HRL,Hormel Foods Corporation Common Stock,False,False,other
HSBC,HSBC,"HSBC Holdings, plc. Common Stock",False,False,other
MOD,MOD,Modine Manufacturing Company Common Stock,False,False,other
MOG.A,MOG-A,Moog Inc. Class A Common Stock,False,False,other
MOG.B,MOG-B,Moog Inc. Class B Common Stock,False,False,other
MOH,MOH,Molina Healthcare Inc Common Stock,False,False,other
MOS,MOS,Mosaic Company (The) Common Stock,False,False,other
MP,MP,MP Materials Corp. Common Stock,False,False,other
MPC,MPC,Marathon Petroleum Corporation Common Stock,False,False,other
MRK,MRK,"Merck & Company, Inc. Common Stock (new)",False,False,other
MRP,MRP,"Millrose Properties, Inc. Class A Common Stock",False,False,other
MRSH,MRSH,Marsh Common Stock,False,False,other
MS,MS,Morgan Stanley Common Stock,False,False,other
MSA,MSA,MSA Safety Incorporated Common Stock,False,False,other
MSCI,MSCI,MSCI Inc. Common Stock,False,False,other
MSGE,MSGE,Madison Square Garden Entertainment Corp. Class A Common Stock,False,False,other
MSGS,MSGS,Madison Square Garden Sports Corp. Class A Common Stock (New),False,False,other
MSI,MSI,"Motorola Solutions, Inc. Common Stock",False,False,other
MTB,MTB,M&T Bank Corporation Common Stock,False,False,other
MTD,MTD,"Mettler-Toledo International, Inc. Common Stock",False,False,other
MTDR,MTDR,Matador Resources Company Common Stock,False,False,other
MTG,MTG,MGIC Investment Corporation Common Stock,False,False,other
MTH,MTH,Meritage Homes Corporation Common Stock,False,False,other
MTN,MTN,"Vail Resorts, Inc. Common Stock",False,False,other
MTZ,MTZ,"MasTec, Inc. Common Stock",False,False,other
MUFG,MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",False,False,other
MUR,MUR,Murphy Oil Corporation Common Stock,False,False,other
MUSA,MUSA,Murphy USA Inc. Common Stock,False,False,other
MWA,MWA,MUELLER WATER PRODUCTS Common Stock,False,False,other
NATL,NATL,NCR Atleos Corporation Common Stock,False,False,other
NCLH,NCLH,Norwegian Cruise Line Holdings Ltd. Ordinary Shares,False,False,other
NE,NE,Noble Corporation plc A Ordinary Shares,False,False,other
NEE,NEE,"NextEra Energy, Inc. Common Stock",False,False,other
NET,NET,"Cloudflare, Inc. Class A Common Stock",False,False,other
NEU,NEU,NewMarket Corp Common Stock,False,False,other
NFG,NFG,National Fuel Gas Company Common Stock,False,False,other
NHC,NHC,National HealthCare Corporation Common Stock,False,False,other
NHI,NHI,"National Health Investors, Inc. Common Stock",False,False,other
NI,NI,NiSource Inc Common Stock,False,False,other
NIC,NIC,Nicolet Bankshares Inc. Common Stock,False,False,other
NIQ,NIQ,NIQ Global Intelligence plc Ordinary Shares,False,False,other
NJR,NJR,NewJersey Resources Corporation Common Stock,False,False,other
NKE,NKE,"Nike, Inc. Common Stock",False,False,other
NLY,NLY,Annaly Capital Management Inc. Common Stock,False,False,other
NNI,NNI,"Nelnet, Inc. Common Stock",False,False,other
NNN,NNN,"NNN REIT, Inc. Common Stock",False,False,other
NOC,NOC,Northrop Grumman Corporation Common Stock,False,False,other
NOV,NOV,NOV Inc. Common Stock,False,False,other
NOW,NOW,"ServiceNow, Inc. Common Stock",False,False,other
NP,NP,Neptune Insurance Holdings Inc. Class A Common Stock,False,False,other
NPO,NPO,Enpro Inc. Common Stock,False,False,other
NRG,NRG,"NRG Energy, Inc. Common Stock",False,False,other
NSC,NSC,Norfolk Southern Corporation Common Stock,False,False,other
NTR,NTR,Nutrien Ltd. Common Shares,False,False,other
NU,NU,Nu Holdings Ltd. Class A Ordinary Shares,False,False,other
NUE,NUE,Nucor Corporation Common Stock,False,False,other
NVO,NVO,Novo Nordisk A/S Common Stock,False,False,other
NVR,NVR,"NVR, Inc. Common Stock",False,False,other
NVS,NVS,Novartis AG Common Stock,False,False,other
NVST,NVST,Envista Holdings Corporation Common Stock,False,False,other
NVT,NVT,nVent Electric plc Ordinary Shares ,False,False,other
NYT,NYT,New York Times Company (The) Common Stock,False,False,other
O,O,Realty Income Corporation Common Stock,False,False,other
OC,OC,Owens Corning Inc Common Stock New,False,False,other
OGC,OGC,OceanaGold Corporation Common Shares,False,False,other
OGE,OGE,OGE Energy Corp Common Stock,False,False,other
OGN,OGN,Organon & Co. Common Stock ,False,False,other
OGS,OGS,"ONE Gas, Inc. Common Stock",False,False,other
OHI,OHI,"Omega Healthcare Investors, Inc. Common Stock",False,False,other
OII,OII,"Oceaneering International, Inc. Common Stock",False,False,other
OKE,OKE,"ONEOK, Inc. Common Stock",False,False,other
OKLO,OKLO,Oklo Inc. Class A common stock,False,False,other
OMC,OMC,Omnicom Group Inc. Common Stock,False,False,other
OMF,OMF,"OneMain Holdings, Inc. Common Stock",False,False,other
ONON,ONON,On Holding AG Class A Ordinary Shares,False,False,other
ONTO,ONTO,Onto Innovation Inc. Common Stock,False,False,other
OPLN,OPLN,"OPENLANE, Inc. Common Stock",False,False,other
OR,OR,OR Royalties Inc. Common Shares,False,False,other
ORA,ORA,"Ormat Technologies, Inc. Common Stock",False,False,other
ORCL,ORCL,Oracle Corporation Common Stock,False,False,other
ORI,ORI,Old Republic International Corporation Common Stock,False,False,other
OSCR,OSCR,"Oscar Health, Inc. Class A Common Stock",False,False,other
OTIS,OTIS,Otis Worldwide Corporation Common Stock ,False,False,other
OUT,OUT,OUTFRONT Media Inc. Common Stock,False,False,other
OWL,OWL,Blue Owl Capital Inc. Class A Common Stock,False,False,other
OXY,OXY,Occidental Petroleum Corporation Common Stock,False,False,other
PAAS,PAAS,Pan American Silver Corp. Common Stock,False,False,other
PACS,PACS,"PACS Group, Inc. Common Stock",False,False,other
PAG,PAG,"Penske Automotive Group, Inc. Common Stock",False,False,other
PARR,PARR,"Par Pacific Holdings, Inc.  Common Stock",False,False,other
PATH,PATH,"UiPath, Inc. Class A Common Stock",False,False,other
PAY,PAY,"Paymentus Holdings, Inc. Class A Common Stock",False,False,other
PAYC,PAYC,"Paycom Software, Inc. Common Stock",False,False,other
PB,PB,"Prosperity Bancshares, Inc. Common Stock",False,False,other
PBA,PBA,Pembina Pipeline Corp. Ordinary Shares (Canada),False,False,other
PBF,PBF,PBF Energy Inc. Class A Common Stock,False,False,other
PCG,PCG,Pacific Gas & Electric Co. Common Stock,False,False,other
PCOR,PCOR,"Procore Technologies, Inc. Common Stock",False,False,other
PEG,PEG,Public Service Enterprise Group Incorporated Common Stock,False,False,other
PEN,PEN,"Penumbra, Inc. Common Stock",False,False,other
PFE,PFE,"Pfizer, Inc. Common Stock",False,False,other
PFGC,PFGC,Performance Food Group Company Common Stock,False,False,other
PFS,PFS,"Provident Financial Services, Inc Common Stock",False,False,other
PFSI,PFSI,"PennyMac Financial Services, Inc. Common Stock",False,False,other
PG,PG,Procter & Gamble Company (The) Common Stock,False,False,other
PGR,PGR,Progressive Corporation (The) Common Stock,False,False,other
PH,PH,Parker-Hannifin Corporation Common Stock,False,False,other
PHYS,PHYS,Sprott Physical Gold Trust ETV,True,False,other
PII,PII,Polaris Inc. Common Stock,False,False,other
PINC,PINC,PGIM Securitized Income ETF,True,False,other
PINS,PINS,"Pinterest, Inc. Class A Common Stock",False,False,other
PIPR,PIPR,Piper Sandler Companies Common Stock,False,False,other
PJT,PJT,PJT Partners Inc. Class A Common Stock,False,False,other
PK,PK,Park Hotels & Resorts Inc. Common Stock ,False,False,other
PKG,PKG,Packaging Corporation of America Common Stock,False,False,other
PL,PL,Planet Labs PBC Class A Common Stock,False,False,other
PLD,PLD,"Prologis, Inc. Common Stock",False,False,other
PLNT,PLNT,"Planet Fitness, Inc. Common Stock",False,False,other
PM,PM,Philip Morris International Inc Common Stock,False,False,other
PNC,PNC,"PNC Financial Services Group, Inc. (The) Common Stock",False,False,other
PNFP,PNFP,"Pinnacle Financial Partners, Inc. Common stock",False,False,other
PNR,PNR,Pentair plc. Ordinary Share,False,False,other
PNW,PNW,Pinnacle West Capital Corporation Common Stock,False,False,other
POR,POR,Portland General Electric Co Common Stock,False,False,other
POST,POST,"Post Holdings, Inc. Common Stock",False,False,other
PPG,PPG,"PPG Industries, Inc. Common Stock",False,False,other
PR,PR,Permian Resources Corporation Class A Common Stock,False,False,other
PRI,PRI,"Primerica, Inc. Common Stock",False,False,other
PRIM,PRIM,Primoris Services Corporation Common Stock,False,False,other
PRK,PRK,Park National Corporation Common Stock,False,False,other
PRM,PRM,"Perimeter Solutions, SA Common Stock",False,False,other
PRMB,PRMB,Primo Brands Corporation Class A Common Stock,False,False,other
PRU,PRU,"Prudential Financial, Inc. Common Stock",False,False,other
PS,PS,Pershing Square Inc. Common Stock,False,False,other
PSA,PSA,Public Storage Common Stock,False,False,other
PSLV,PSLV,Sprott Physical Silver Trust ETV,True,False,other
PSN,PSN,Parsons Corporation Common Stock,False,False,other
PSO,PSO,"Pearson, Plc Common Stock",False,False,other
PSX,PSX,Phillips 66 Common Stock,False,False,other
PUK,PUK,Prudential Public Limited Company Common Stock,False,False,other
PWR,PWR,"Quanta Services, Inc. Common Stock",False,False,other
Q,Q,"Qnity Electronics, Inc. Common Stock",False,False,other
QGEN,QGEN,Qiagen N.V. Common Shares,False,False,other
QSR,QSR,Restaurant Brands International Inc. Common Shares,False,False,other
QTWO,QTWO,"Q2 Holdings, Inc. Common Stock",False,False,other
QXO,QXO,"QXO, Inc. Common Stock",False,False,other
R,R,"Ryder System, Inc. Common Stock",False,False,other
RACE,RACE,Ferrari N.V. Common Shares,False,False,other
RAL,RAL,Ralliant Corporation Common Stock,False,False,other
RBA,RBA,"RB Global, Inc. Common Stock",False,False,other
RBC,RBC,RBC Bearings Incorporated Common Stock,False,False,other
RBLX,RBLX,Roblox Corporation Class A Common Stock,False,False,other
RBRK,RBRK,"Rubrik, Inc. Class A Common Stock",False,False,other
RCI,RCI,"Rogers Communication, Inc. Common Stock",False,False,other
RCL,RCL,Royal Caribbean Cruises Ltd. Common Stock,False,False,other
RCUS,RCUS,"Arcus Biosciences, Inc. Common Stock",False,False,other
RDDT,RDDT,"Reddit, Inc. Class A Common Stock",False,False,other
RDN,RDN,Radian Group Inc. Common Stock,False,False,other
RDW,RDW,Redwire Corporation Common Stock,False,False,other
RDY,RDY,Dr. Reddy's Laboratories Ltd Common Stock,False,False,other
REXR,REXR,"Rexford Industrial Realty, Inc. Common Stock",False,False,other
REZI,REZI,"Resideo Technologies, Inc. Common Stock ",False,False,other
RF,RF,Regions Financial Corporation Common Stock,False,False,other
RGA,RGA,"Reinsurance Group of America, Incorporated Common Stock",False,False,other
RH,RH,RH Common Stock,False,False,other
RHI,RHI,Robert Half Inc. Common Stock,False,False,other
RIO,RIO,Rio Tinto Plc Common Stock,False,False,other
RJF,RJF,"Raymond James Financial, Inc. Common Stock",False,False,other
RKT,RKT,"Rocket Companies, Inc. Class A Common Stock",False,False,other
RL,RL,Ralph Lauren Corporation Common Stock,False,False,other
RLI,RLI,RLI Corp. Common Stock (DE),False,False,other
RMD,RMD,ResMed Inc. Common Stock,False,False,other
RNG,RNG,"RingCentral, Inc. Class A Common Stock",False,False,other
RNR,RNR,RenaissanceRe Holdings Ltd. Common Stock,False,False,other
RNST,RNST,Renasant Corporation Common Stock,False,False,other
ROK,ROK,"Rockwell Automation, Inc. Common Stock",False,False,other
ROL,ROL,"Rollins, Inc. Common Stock",False,False,other
RPM,RPM,RPM International Inc. Common Stock,False,False,other
RRC,RRC,Range Resources Corporation Common Stock,False,False,other
RRX,RRX,Regal Rexnord Corporation Common Stock,False,False,other
RS,RS,"Reliance, Inc. Common Stock",False,False,other
RSG,RSG,"Republic Services, Inc. Common Stock",False,False,other
RSI,RSI,"Rush Street Interactive, Inc. Class A Common Stock",False,False,other
RTX,RTX,RTX Corporation Common Stock,False,False,other
RVTY,RVTY,"Revvity, Inc. Common Stock",False,False,other
RXO,RXO,"RXO, Inc. Common Stock",False,False,other
RY,RY,Royal Bank Of Canada Common Stock,False,False,other
RYAN,RYAN,"Ryan Specialty Holdings, Inc. Class A Common Stock",False,False,other
S,S,"SentinelOne, Inc. Class A Common Stock",False,False,other
SA,SA,"Seabridge Gold, Inc. Common Shares New",False,False,other
SARO,SARO,"StandardAero, Inc. Common Stock",False,False,other
SCCO,SCCO,Southern Copper Corporation Common Stock,False,False,other
SCHW,SCHW,Charles Schwab Corporation (The) Common Stock,False,False,other
SCI,SCI,Service Corporation International Common Stock,False,False,other
SDRL,SDRL,Seadrill Limited Common Shares,False,False,other
SEB,SEB,Seaboard Corporation Common Stock,False,False,other
SEI,SEI,"Solaris Energy Infrastructure, Inc. Class A Common Stock",False,False,other
SF,SF,Stifel Financial Corporation Common Stock,False,False,other
SFBS,SFBS,"ServisFirst Bancshares, Inc. Common Stock",False,False,other
